CAREHOME_id	Box_id	caseload_month	wmd.caseload_yr -8	caseload_size	Days_Since_Last_Reading	observ_month	wmd.observ_yr -8	BP	Pulse	O2	Temp	NEWS2(0-4)	NEWS2(5-6)	NEWS2(7+)	NEWS2
XL2KV1	BOX775	NOVEMBER 	2013	4	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNF7C1	BOX776	NOVEMBER 	2013	9	1	NOVEMBER 	2013	30	46	16	8	0	0	0	0
XL2L31	BOX777	NOVEMBER 	2013	3	43	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2L51	BOX778	NOVEMBER 	2013	18	14	NOVEMBER 	2013	7	11	4	3	1	0	1	2
XL2L81	BOX779	NOVEMBER 	2013	24	1	NOVEMBER 	2013	5	11	6	5	1	0	0	1
XL2LC1	BOX780	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2ME1	BOX781	NOVEMBER 	2013	4	6	NOVEMBER 	2013	1	2	1	1	0	0	0	0
XL2ME1	BOX782	NOVEMBER 	2013	12	17	NOVEMBER 	2013	2	6	4	4	0	0	0	0
XL2ME1	BOX783	NOVEMBER 	2013	11	15	NOVEMBER 	2013	1	4	3	2	0	0	0	0
XL2LE1	BOX784	NOVEMBER 	2013	19	2	NOVEMBER 	2013	31	212	181	168	0	0	0	0
XL5A51	BOX785	NOVEMBER 	2013	7	225	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2MF1	BOX786	NOVEMBER 	2013	5	224	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2MF1	BOX787	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2MF1	BOX788	NOVEMBER 	2013	4	245	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2ML1	BOX789	NOVEMBER 	2013	7	21	NOVEMBER 	2013	8	14	6	6	0	0	0	0
XL2MR1	BOX790	NOVEMBER 	2013	12	241	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLKMC1	BOX791	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNH851	BOX792	NOVEMBER 	2013	4	28	NOVEMBER 	2013	1	2	1	1	1	0	0	1
XL3JV1	BOX793	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2J61	BOX794	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2JJ1	BOX795	NOVEMBER 	2013	2	212	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2PL1	BOX796	NOVEMBER 	2013	26	156	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM4871	BOX797	NOVEMBER 	2013	17	3	NOVEMBER 	2013	23	44	21	24	1	0	0	1
XNFCG1	BOX798	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX799	NOVEMBER 	2013	8	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX800	NOVEMBER 	2013	10	200	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX801	NOVEMBER 	2013	8	200	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX802	NOVEMBER 	2013	1	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX803	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNFCG1	BOX804	NOVEMBER 	2013	2	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2LT1	BOX805	NOVEMBER 	2013	6	22	NOVEMBER 	2013	1	2	1	1	0	1	0	1
XL2DH1	BOX806	NOVEMBER 	2013	6	204	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2E41	BOX807	NOVEMBER 	2013	5	256	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2F51	BOX808	NOVEMBER 	2013	8	158	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLXNM1	BOX809	NOVEMBER 	2013	30	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLXNM1	BOX810	NOVEMBER 	2013	3	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM92X1	BOX811	NOVEMBER 	2013	6	71	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNEKD1	BOX812	NOVEMBER 	2013	13	183	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XNG861	BOX813	NOVEMBER 	2013	5	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2PF1	BOX814	NOVEMBER 	2013	7	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XLWF71	BOX815	NOVEMBER 	2013	6	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX816	NOVEMBER 	2013	0	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX817	NOVEMBER 	2013	13	79	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XM73R1	BOX818	NOVEMBER 	2013	8	0	NOVEMBER 	2013	0	0	0	0	0	0	0	0
XL2PL1	BOX819	NOVEMBER 	2013	23	4	NOVEMBER 	2013	3	57	55	157	0	0	0	0
XLLKJ1	BOX820	JUNE 	2013	6	32	JUNE 	2013	1	2	1	1	0	0	0	0
XLLKJ1	BOX821	JUNE 	2013	6	5	JUNE 	2013	2	4	2	2	0	1	0	1
XLLKJ1	BOX822	JUNE 	2013	7	5	JUNE 	2013	4	8	4	4	2	1	0	3
XLLKJ1	BOX823	JUNE 	2013	1	8	JUNE 	2013	2	5	3	2	2	0	0	2
XLLKJ1	BOX824	JUNE 	2013	5	58	JUNE 	2013	0	0	0	0	0	0	0	0
XM83T1	BOX825	JUNE 	2013	11	26	JUNE 	2013	4	8	4	4	3	0	0	3
XM9391	BOX826	JUNE 	2013	8	109	JUNE 	2013	0	0	0	0	0	0	0	0
XL6F41	BOX827	JUNE 	2013	5	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM2AY1	BOX828	JUNE 	2013	46	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM66E1	BOX829	JUNE 	2013	22	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLKT1	BOX830	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLKT1	BOX831	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM5Q61	BOX832	JUNE 	2013	15	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM8RT1	BOX833	JUNE 	2013	3	104	JUNE 	2013	0	0	0	0	0	0	0	0
XL6FM1	BOX834	JUNE 	2013	6	110	JUNE 	2013	0	0	0	0	0	0	0	0
XM2TN1	BOX835	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX836	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX837	JUNE 	2013	1	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX838	JUNE 	2013	19	26	JUNE 	2013	7	8	1	1	0	0	0	0
XLLKX1	BOX839	JUNE 	2013	7	12	JUNE 	2013	1	2	1	1	0	0	0	0
XLLKX1	BOX840	JUNE 	2013	12	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX841	JUNE 	2013	1	41	JUNE 	2013	0	0	0	0	0	0	0	0
XM9381	BOX842	JUNE 	2013	13	11	JUNE 	2013	11	22	11	11	11	1	0	12
XM9381	BOX843	JUNE 	2013	15	11	JUNE 	2013	13	27	14	13	13	0	0	13
XM9381	BOX844	JUNE 	2013	5	20	JUNE 	2013	5	10	5	7	5	0	0	5
XM9381	BOX845	JUNE 	2013	7	11	JUNE 	2013	11	20	9	9	8	0	0	8
XM9381	BOX846	JUNE 	2013	1	69	JUNE 	2013	0	0	0	0	0	0	0	0
XL6GE1	BOX847	JUNE 	2013	1	129	JUNE 	2013	0	0	0	0	0	0	0	0
XM6Y81	BOX848	JUNE 	2013	47	109	JUNE 	2013	0	0	0	0	0	0	0	0
XM5961	BOX849	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLL61	BOX850	JUNE 	2013	15	2	JUNE 	2013	8	16	8	8	5	0	0	5
XLLL61	BOX851	JUNE 	2013	14	2	JUNE 	2013	7	16	9	8	5	0	0	5
XLLL91	BOX852	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX853	JUNE 	2013	27	20	JUNE 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX854	JUNE 	2013	20	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX855	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLVWV1	BOX856	JUNE 	2013	12	13	JUNE 	2013	4	6	2	0	0	0	0	0
XL2J11	BOX857	JUNE 	2013	8	22	JUNE 	2013	10	20	10	9	7	0	0	7
XNFHK1	BOX858	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XL2JL1	BOX859	JUNE 	2013	15	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX860	JUNE 	2013	25	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX861	JUNE 	2013	17	0	JUNE 	2013	0	0	0	0	0	0	0	0
XL6J01	BOX862	JUNE 	2013	3	0	JUNE 	2013	0	0	0	0	0	0	0	0
XL6J01	BOX863	JUNE 	2013	12	45	JUNE 	2013	0	0	0	0	0	0	0	0
XM4WC1	BOX864	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XL6J51	BOX865	JUNE 	2013	15	4	JUNE 	2013	15	30	15	15	15	0	0	15
XLLLK1	BOX866	JUNE 	2013	23	80	JUNE 	2013	0	0	0	0	0	0	0	0
XLLLK1	BOX867	JUNE 	2013	22	126	JUNE 	2013	0	0	0	0	0	0	0	0
XLLLQ1	BOX868	JUNE 	2013	14	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLLQ1	BOX869	JUNE 	2013	9	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLLV1	BOX870	JUNE 	2013	23	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLLV1	BOX871	JUNE 	2013	21	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM9371	BOX872	JUNE 	2013	2	24	JUNE 	2013	0	2	2	0	0	0	0	0
XNJ3R1	BOX873	JUNE 	2013	9	24	JUNE 	2013	4	10	6	8	0	0	0	0
XL6HX1	BOX874	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM8TD1	BOX875	JUNE 	2013	31	0	JUNE 	2013	0	0	0	0	0	0	0	0
XM8TD1	BOX876	JUNE 	2013	19	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLWD61	BOX877	JUNE 	2013	11	0	JUNE 	2013	0	0	0	0	0	0	0	0
XL6KC1	BOX878	JUNE 	2013	13	54	JUNE 	2013	0	0	0	0	0	0	0	0
XL6L21	BOX879	JUNE 	2013	0	0	JUNE 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX880	JULY 	2013	7	60	JULY 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX881	JULY 	2013	8	16	JULY 	2013	3	5	2	2	1	0	1	2
XLLKJ1	BOX882	JULY 	2013	9	33	JULY 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX883	JULY 	2013	1	22	JULY 	2013	1	2	1	1	1	0	0	1
XLLKJ1	BOX884	JULY 	2013	6	22	JULY 	2013	1	2	1	2	0	0	1	1
XM83T1	BOX885	JULY 	2013	11	54	JULY 	2013	0	0	0	0	0	0	0	0
XM9391	BOX886	JULY 	2013	8	137	JULY 	2013	0	0	0	0	0	0	0	0
XL6F41	BOX887	JULY 	2013	5	0	JULY 	2013	0	0	0	0	0	0	0	0
XM2AY1	BOX888	JULY 	2013	47	0	JULY 	2013	0	0	0	0	0	0	0	0
XM66E1	BOX889	JULY 	2013	26	6	JULY 	2013	7	15	8	6	0	0	1	1
XLLKT1	BOX890	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLKT1	BOX891	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XM5Q61	BOX892	JULY 	2013	15	0	JULY 	2013	0	0	0	0	0	0	0	0
XM8RT1	BOX893	JULY 	2013	3	132	JULY 	2013	0	0	0	0	0	0	0	0
XL6FM1	BOX894	JULY 	2013	6	138	JULY 	2013	0	0	0	0	0	0	0	0
XM2TN1	BOX895	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX896	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX897	JULY 	2013	1	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX898	JULY 	2013	19	54	JULY 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX899	JULY 	2013	7	40	JULY 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX900	JULY 	2013	12	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX901	JULY 	2013	1	69	JULY 	2013	0	0	0	0	0	0	0	0
XM9381	BOX902	JULY 	2013	14	39	JULY 	2013	0	0	0	0	0	0	0	0
XM9381	BOX903	JULY 	2013	15	12	JULY 	2013	15	34	19	18	13	0	0	13
XM9381	BOX904	JULY 	2013	5	18	JULY 	2013	1	2	1	1	0	1	0	1
XM9381	BOX905	JULY 	2013	8	12	JULY 	2013	4	8	4	4	4	0	0	4
XM9381	BOX906	JULY 	2013	1	97	JULY 	2013	0	0	0	0	0	0	0	0
XL6GE1	BOX907	JULY 	2013	1	157	JULY 	2013	0	0	0	0	0	0	0	0
XM6Y81	BOX908	JULY 	2013	48	137	JULY 	2013	0	0	0	0	0	0	0	0
XM5961	BOX909	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLL61	BOX910	JULY 	2013	18	7	JULY 	2013	9	18	9	10	6	0	0	6
XLLL61	BOX911	JULY 	2013	18	3	JULY 	2013	11	22	11	11	1	1	0	2
XLLL91	BOX912	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX913	JULY 	2013	32	48	JULY 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX914	JULY 	2013	20	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX915	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XLVWV1	BOX916	JULY 	2013	12	41	JULY 	2013	0	0	0	0	0	0	0	0
XL2J11	BOX917	JULY 	2013	12	20	JULY 	2013	7	15	8	7	8	0	0	8
XNFHK1	BOX918	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XL2JL1	BOX919	JULY 	2013	15	0	JULY 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX920	JULY 	2013	25	0	JULY 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX921	JULY 	2013	17	0	JULY 	2013	0	0	0	0	0	0	0	0
XL6J01	BOX922	JULY 	2013	3	0	JULY 	2013	0	0	0	0	0	0	0	0
XL6J01	BOX923	JULY 	2013	12	73	JULY 	2013	0	0	0	0	0	0	0	0
XM4WC1	BOX924	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XL6J51	BOX925	JULY 	2013	16	1	JULY 	2013	14	28	14	14	14	0	0	14
XLLLK1	BOX926	JULY 	2013	23	108	JULY 	2013	0	0	0	0	0	0	0	0
XLLLK1	BOX927	JULY 	2013	22	154	JULY 	2013	0	0	0	0	0	0	0	0
XLLLQ1	BOX928	JULY 	2013	14	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLLQ1	BOX929	JULY 	2013	9	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLLV1	BOX930	JULY 	2013	23	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLLV1	BOX931	JULY 	2013	21	0	JULY 	2013	0	0	0	0	0	0	0	0
XM9371	BOX932	JULY 	2013	2	52	JULY 	2013	0	0	0	0	0	0	0	0
XNJ3R1	BOX933	JULY 	2013	9	17	JULY 	2013	0	7	7	8	0	0	0	0
XL6HX1	BOX934	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XM8TD1	BOX935	JULY 	2013	31	0	JULY 	2013	0	0	0	0	0	0	0	0
XM8TD1	BOX936	JULY 	2013	19	0	JULY 	2013	0	0	0	0	0	0	0	0
XLWD61	BOX937	JULY 	2013	11	0	JULY 	2013	0	0	0	0	0	0	0	0
XL6KC1	BOX938	JULY 	2013	13	82	JULY 	2013	0	0	0	0	0	0	0	0
XL6L21	BOX939	JULY 	2013	0	0	JULY 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX940	AUGUST 	2013	8	95	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX941	AUGUST 	2013	11	28	AUGUST 	2013	2	4	2	2	0	0	0	0
XLLKJ1	BOX942	AUGUST 	2013	12	27	AUGUST 	2013	1	2	1	1	0	0	0	0
XLLKJ1	BOX943	AUGUST 	2013	1	57	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX944	AUGUST 	2013	9	16	AUGUST 	2013	1	2	1	1	0	0	0	0
XM83T1	BOX945	AUGUST 	2013	11	89	AUGUST 	2013	0	0	0	0	0	0	0	0
XM9391	BOX946	AUGUST 	2013	8	172	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6F41	BOX947	AUGUST 	2013	5	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM2AY1	BOX948	AUGUST 	2013	47	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM66E1	BOX949	AUGUST 	2013	26	24	AUGUST 	2013	2	4	2	2	0	0	0	0
XLLKT1	BOX950	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKT1	BOX951	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM5Q61	BOX952	AUGUST 	2013	15	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM8RT1	BOX953	AUGUST 	2013	3	167	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6FM1	BOX954	AUGUST 	2013	6	173	AUGUST 	2013	0	0	0	0	0	0	0	0
XM2TN1	BOX955	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX956	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX957	AUGUST 	2013	1	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX958	AUGUST 	2013	19	89	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX959	AUGUST 	2013	7	75	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX960	AUGUST 	2013	12	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX961	AUGUST 	2013	1	104	AUGUST 	2013	0	0	0	0	0	0	0	0
XM9381	BOX962	AUGUST 	2013	14	27	AUGUST 	2013	1	2	1	0	1	0	0	1
XM9381	BOX963	AUGUST 	2013	15	47	AUGUST 	2013	0	0	0	0	0	0	0	0
XM9381	BOX964	AUGUST 	2013	5	27	AUGUST 	2013	1	2	1	2	1	0	0	1
XM9381	BOX965	AUGUST 	2013	8	27	AUGUST 	2013	1	2	1	1	1	0	0	1
XM9381	BOX966	AUGUST 	2013	1	132	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6GE1	BOX967	AUGUST 	2013	1	192	AUGUST 	2013	0	0	0	0	0	0	0	0
XM6Y81	BOX968	AUGUST 	2013	48	172	AUGUST 	2013	0	0	0	0	0	0	0	0
XM5961	BOX969	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLL61	BOX970	AUGUST 	2013	19	8	AUGUST 	2013	2	4	2	2	0	0	0	0
XLLL61	BOX971	AUGUST 	2013	18	3	AUGUST 	2013	6	13	7	7	0	0	0	0
XLLL91	BOX972	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX973	AUGUST 	2013	32	83	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX974	AUGUST 	2013	20	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX975	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLVWV1	BOX976	AUGUST 	2013	12	76	AUGUST 	2013	0	0	0	0	0	0	0	0
XL2J11	BOX977	AUGUST 	2013	12	55	AUGUST 	2013	0	0	0	0	0	0	0	0
XNFHK1	BOX978	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XL2JL1	BOX979	AUGUST 	2013	15	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX980	AUGUST 	2013	25	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX981	AUGUST 	2013	17	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6J01	BOX982	AUGUST 	2013	3	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6J01	BOX983	AUGUST 	2013	12	108	AUGUST 	2013	0	0	0	0	0	0	0	0
XM4WC1	BOX984	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6J51	BOX985	AUGUST 	2013	17	5	AUGUST 	2013	16	32	16	16	13	2	0	15
XLLLK1	BOX986	AUGUST 	2013	23	143	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLLK1	BOX987	AUGUST 	2013	22	189	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLLQ1	BOX988	AUGUST 	2013	14	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLLQ1	BOX989	AUGUST 	2013	9	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLLV1	BOX990	AUGUST 	2013	23	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLLV1	BOX991	AUGUST 	2013	21	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM9371	BOX992	AUGUST 	2013	2	87	AUGUST 	2013	0	0	0	0	0	0	0	0
XNJ3R1	BOX993	AUGUST 	2013	9	52	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6HX1	BOX994	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM8TD1	BOX995	AUGUST 	2013	31	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XM8TD1	BOX996	AUGUST 	2013	19	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLWD61	BOX997	AUGUST 	2013	11	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6KC1	BOX998	AUGUST 	2013	13	117	AUGUST 	2013	0	0	0	0	0	0	0	0
XL6L21	BOX999	AUGUST 	2013	0	0	AUGUST 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX1000	SEPTEMBER 	2013	8	123	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX1001	SEPTEMBER 	2013	13	20	SEPTEMBER 	2013	1	2	1	1	0	0	0	0
XLLKJ1	BOX1002	SEPTEMBER 	2013	13	96	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX1003	SEPTEMBER 	2013	1	85	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKJ1	BOX1004	SEPTEMBER 	2013	9	44	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM83T1	BOX1005	SEPTEMBER 	2013	11	9	SEPTEMBER 	2013	1	2	1	1	1	0	0	1
XM9391	BOX1006	SEPTEMBER 	2013	8	200	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL6F41	BOX1007	SEPTEMBER 	2013	5	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM2AY1	BOX1008	SEPTEMBER 	2013	47	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM66E1	BOX1009	SEPTEMBER 	2013	26	52	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKT1	BOX1010	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKT1	BOX1011	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM5Q61	BOX1012	SEPTEMBER 	2013	15	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM8RT1	BOX1013	SEPTEMBER 	2013	3	195	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL6FM1	BOX1014	SEPTEMBER 	2013	6	201	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM2TN1	BOX1015	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX1016	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM6DK1	BOX1017	SEPTEMBER 	2013	1	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX1018	SEPTEMBER 	2013	19	117	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX1019	SEPTEMBER 	2013	7	103	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX1020	SEPTEMBER 	2013	12	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLKX1	BOX1021	SEPTEMBER 	2013	1	132	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM9381	BOX1022	SEPTEMBER 	2013	14	55	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM9381	BOX1023	SEPTEMBER 	2013	15	75	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM9381	BOX1024	SEPTEMBER 	2013	5	55	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM9381	BOX1025	SEPTEMBER 	2013	8	55	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM9381	BOX1026	SEPTEMBER 	2013	1	160	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL6GE1	BOX1027	SEPTEMBER 	2013	1	220	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM6Y81	BOX1028	SEPTEMBER 	2013	48	200	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM5961	BOX1029	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLL61	BOX1030	SEPTEMBER 	2013	19	22	SEPTEMBER 	2013	1	2	1	1	0	0	0	0
XLLL61	BOX1031	SEPTEMBER 	2013	18	25	SEPTEMBER 	2013	6	12	6	6	0	0	0	0
XLLL91	BOX1032	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX1033	SEPTEMBER 	2013	32	111	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX1034	SEPTEMBER 	2013	20	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLLL91	BOX1035	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XLVWV1	BOX1036	SEPTEMBER 	2013	12	104	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2J11	BOX1037	SEPTEMBER 	2013	12	20	SEPTEMBER 	2013	6	12	6	6	6	0	0	6
XNFHK1	BOX1038	SEPTEMBER 	2013	0	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XL2JL1	BOX1039	SEPTEMBER 	2013	15	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
XM93A1	BOX1040	SEPTEMBER 	2013	25	0	SEPTEMBER 	2013	0	0	0	0	0	0	0	0
